*******************************************************************************************************************
*    Row   * Instance *       run *    subrun *     event *   toftime *     wcmom *   ckovadc *           evtTime *
*   100297 *        2 *    100992 *        44 *      7079 * 43.034473 * 1097.1966 *        -5 * 1610775870.654534 *
*   100416 *        6 *    100992 *        45 *     12602 * 32.631309 * 1050.2377 *        -5 * 1610777090.099032 *
*   100544 *       26 *    100992 *        47 *      3365 * 32.804054 * 1091.6800 *        -5 * 1610778371.072779 *
*   100612 *        4 *    100992 *        48 *      1378 * 32.310001 * 1179.7279 *        -5 * 1610779162.102356 *
*   100738 *        4 *    100992 *        49 *     10197 * 43.130714 * 1098.0112 *        -5 * 1610780565.773690 *
*   100869 *        0 *    100992 *        51 *      4114 * 33.032692 * 1166.5700 *        -5 * 1610782028.759079 *
*   101136 *        0 *    100992 *        54 *      9215 * 46.042930 * 946.62023 *        -5 * 1610785011.740238 *
*   101182 *       12 *    100992 *        56 *      8394 * 46.507602 * 953.48095 *        -5 * 1610786779.249117 *
*   101326 *        8 *    100992 *        57 *     15136 * 45.112613 * 990.41528 *        -5 * 1610788058.583655 *
*   101509 *       32 *    100992 *        60 *      2770 * 47.466423 * 941.09185 *        -5 * 1610790070.055694 *
*   101787 *       10 *    100992 *        63 *      8879 * 33.116516 * 935.05169 *        -5 * 1610793116.219124 *
*   102250 *       17 *    100993 *         5 *       369 * 32.620418 * 1008.6965 *        -5 * 1610798053.193707 *
*   102432 *       30 *    100993 *         7 *       789 * 32.621315 * 1059.8092 *        -5 * 1610799880.280562 *
*   102900 *        1 *    100993 *        12 *     12703 * 32.647518 * 999.04217 *        -5 * 1610805060.150459 *
*   102936 *        1 *    100993 *        13 *      3175 * 44.659351 * 995.46081 *        -5 * 1610805425.722215 *
*   103298 *        0 *    100993 *        17 *      1861 * 32.767669 * 1073.2285 *        -5 * 1610808960.536344 *
*   103918 *        0 *    100993 *        24 *     13072 * 32.559257 * 1051.2142 *        -5 * 1610815907.215479 *
*   104112 *        9 *    100993 *        27 *      6265 * 32.965278 * 963.17413 *        -5 * 1610818221.936164 *
*   104219 *        0 *    100993 *        28 *      9622 * 32.294918 * 1116.6153 *        -5 * 1610819319.532281 *
*   104554 *        2 *    100993 *        32 *       705 * 43.639457 * 1140.1027 *        -5 * 1610822425.815927 *
